CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
1426945,"Echo Global Logistics, Inc.",10-K,2011-03-11,2010-12-31,4731.0,DE,DE,1231.0,1426945_2010,179957,4731.0,0.0,0.0,0.0,0,111.995,40.097,161.548,104.978,43.218,345.209,22.044,0.274,0.0,0.146,6.926,8.405,0.0,0.0,0.0,48.404,56.57,8.405,22.759,0.0,13.824,60.862,426.374,1.449,0.125,4.765,0.051,12.04,0.017925179,0.108074488,0.114396223,0.0,0.67280932,0.707163044,0.177250745,-0.001057569,1.0,0.3955318,0.908104719,0.08557209,0.081839453,-0.086261101,0,0,
14272,BRISTOL MYERS SQUIBB CO,10-K,2011-02-18,2010-12-31,2834.0,DE,DE,1231.0,14272_2010,2403,2834.0,0.0,0.0,0.0,0,13273.0,1983.0,31076.0,15713.0,7301.0,4420.0,1704.0,117.0,6.0,5328.0,744.0,3102.0,1204.0,2681.0,2268.0,6739.0,15438.0,3102.0,8260.0,0.0,29265.0,3257.0,19484.0,252.0,65.0,1558.0,153.0,26.48,-0.003930159,0.109303524,0.002995941,-0.006732814,0.614976187,0.00191175,0.000854783,-0.249146169,1.0,0.348234295,0.824785116,0.78457252,0.154878363,-0.1137169,0,0,
1430592,"Financial Engines, Inc.",10-K,2011-03-22,2010-12-31,6282.0,DE,DE,1231.0,1430592_2010,184009,6282.0,1.0,0.0,0.0,0,155.555,7.384,217.616,185.22,114.937,35.992,43.116,0.0,0.0,0.0,5.519,63.575,0.0,0.0,0.0,30.585,32.396,63.575,14.953,0.0,-93.786,23.942,111.772,90.338,0.0,-50.729,0.088,19.83,0.078596069,0.483621289,0.043244144,0.0,0.457369863,0.325329125,0.062561209,0.347701111,1.0,0.216634042,0.99636264,-0.430970149,0.059434968,-0.064108882,0,0,
1430602,"Scripps Networks Interactive, Inc.",10-K,2011-03-01,2010-12-31,4841.0,OH,OH,1231.0,1430602_2010,180167,4833.0,0.0,0.0,0.0,0,1446.246,10.719,3388.432,1776.173,549.897,701.47,167.647,0.0,0.0,884.395,124.975,400.943,0.0,0.0,0.0,209.442,1308.138,410.972,470.14,0.0,403.447,538.734,2067.162,65.23,0.0,220.924,35.567,51.75,0.049244477,0.038573917,0.03410977,0.0,0.76464099,0.320350721,0.059283331,0.003012198,1.0,0.204728886,0.756362879,0.119065987,0.196982852,0.001639614,0,0,
1432150,"GigOptix, Inc.",10-K,2011-03-03,2010-12-31,3674.0,DE,DE,1231.0,1432150_2010,182012,3674.0,0.0,0.0,0.0,0,11.882,2.96,27.876,15.39,4.502,10.609,12.21,3.465,0.0,0.952,2.442,-4.36,1.609,0.0,0.0,11.009,12.486,-4.36,9.767,0.0,-73.175,5.366,26.876,4.064,0.0,0.051,0.45,2.75,0.12308417,0.017138302,0.058552846,0.005507446,0.705158559,0.864069072,0.96985688,0.317978989,1.0,0.45834264,0.528525964,-2.625017937,-0.138434496,0.188702489,0,0,
1433660,John Bean Technologies CORP,10-K,2011-03-03,2010-12-31,3550.0,DE,DE,1231.0,1433660_2010,180466,3550.0,0.0,0.0,0.0,0,356.4,86.3,582.2,93.0,13.7,628.5,28.186,1.7,14.7,145.4,21.0,37.9,106.7,9.9,0.0,242.0,489.2,37.3,354.2,0.0,34.3,192.7,880.4,0.0,0.0,21.4,7.8,20.13,0.07585403,0.04949341,0.077826594,-0.000537972,0.755410512,-0.016797839,-0.204462597,0.008545606,1.0,0.163910104,1.006614295,0.058914462,0.114221917,-0.040347888,0,0,
1434588,"Grand Canyon Education, Inc.",10-K,2011-02-22,2010-12-31,8200.0,DE,DE,1231.0,1434588_2010,180083,8200.0,0.0,0.0,0.0,0,133.125,15.693,275.096,127.501,85.815,167.468,45.811,3.699,0.0,22.032,11.376,35.206,0.0,0.0,52.178,122.848,147.595,35.206,148.426,0.0,50.376,26.398,385.625,1.747,0.829,22.249,1.283,19.59,-0.168982336,0.306668682,0.056002881,0.0,0.23730625,0.439610525,-0.213666363,-0.030659213,1.0,0.142072291,1.15302798,0.183121529,0.21351819,-0.271535722,0,0,
1434589,"T3 Motion, Inc.",10-K,2011-03-31,2010-12-31,3711.0,DE,DE,1231.0,1434589_2010,183559,3711.0,0.0,0.0,0.0,0,2.081,1.388,3.58,-15.692,0.134,4.314,50.658,4.634,2.511,2.121,0.359,-8.328,1.065,0.0,0.01,17.139,19.26,-8.328,1.768,0.012,-45.116,0.631,4.683,1.155,0.0,0.001,3.977,0.4,0.247743542,-0.742608154,-0.031746032,-0.021579002,0.804748603,-0.094382022,-0.993256682,-0.768444165,1.0,-0.77440878,1.371409039,-12.60223464,-1.215083799,0.404606287,0,0,
1434620,"Interval Leisure Group, Inc.",10-K,2011-03-09,2010-12-31,8600.0,DE,DE,1231.0,1434620_2010,180395,7389.0,0.0,0.0,0.0,0,274.199,11.302,983.048,224.735,184.62,128.304,57.1,0.0,0.0,357.576,36.924,42.418,0.0,0.0,4.118,179.118,757.894,42.418,118.681,0.0,60.002,24.42,409.44,0.758,0.0,26.457,36.882,16.14,0.003354915,0.028705793,0.000207043,0.0,0.760418616,0.027172808,0.010103729,0.00337965,1.0,0.243854669,1.06192465,0.061036694,0.107580708,-0.024374378,0,0,
1434621,"Tree.com, Inc.",10-K,2011-02-28,2010-12-31,6163.0,DE,DE,1231.0,1434621_2010,180423,6163.0,1.0,0.0,0.0,0,212.282,7.387,282.802,101.821,79.518,58.064,10.77,100.623,0.0,0.0,8.876,-17.585,116.681,0.0,10.699,151.333,180.981,-17.585,46.876,0.0,-798.602,4.305,198.181,-0.57,0.0,-0.936,0.473,9.45,0.123229743,-0.006317064,-0.008805605,0.080346795,0.673577273,-0.075805575,0.218854164,0.023787534,0.0,1.000437233,1.182554,-2.82389092,-0.063818502,0.030294065,0,0,
1434729,"HSN, Inc.",10-K,2011-02-23,2010-12-31,5940.0,DE,DE,1231.0,1434729_2010,180402,5961.0,0.0,0.0,0.0,0,917.641,244.301,1345.743,476.463,354.259,1935.766,57.967,5.82,0.0,302.938,39.032,98.562,296.39,0.0,0.0,466.235,869.28,98.523,482.99,0.0,-1977.523,195.748,2999.28,15.277,9.989,65.041,33.085,30.65,0.014170215,0.024256812,0.010140411,0.027232175,0.62158748,0.093083141,0.072156777,0.015696488,1.0,0.268174746,0.979397867,-1.469465567,0.146126712,-0.003991588,1,1,2012.0
1437106,Ascent Media CORP,10-K,2011-03-14,2010-12-31,4841.0,DE,DE,1231.0,1437106_2010,180821,7819.0,0.0,0.0,0.0,0,240.686,15.327,1652.025,551.974,178.772,82.401,14.287,21.08,110.3,898.893,29.655,-26.395,0.0,0.0,28.915,96.815,1100.051,-34.26,171.298,0.0,-915.926,41.336,139.462,0.0,0.0,1.487,2.953,38.76,-0.059385532,0.096324365,-0.058145871,0.0,0.806946021,-0.556743987,1.028147296,0.044745548,1.0,0.99676736,1.341411586,-0.554426234,-0.018050574,-0.068387001,0,0,
1437107,"Discovery Communications, Inc.",10-K,2011-02-18,2010-12-31,4841.0,DE,DE,1231.0,1437107_2010,164296,4841.0,0.0,0.0,0.0,0,1735.0,87.0,11019.0,6225.0,521.0,359.0,412.0,20.0,2970.0,3598.0,844.0,631.0,0.0,0.0,55.0,785.0,4786.0,653.0,1053.0,0.0,-33.0,996.0,3773.0,47.0,29.0,288.0,203.0,41.7,0.012281659,0.010280204,0.016921397,0.0,0.91650785,0.028973035,-0.008348974,0.007189955,1.0,0.362331494,0.998747435,-0.002994827,0.103820673,-0.003820961,0,0,
1437226,"Mastech Holdings, Inc.",10-K,2011-03-17,2010-12-31,8742.0,PA,PA,1231.0,1437226_2010,180822,7361.0,0.0,0.0,0.0,0,17.627,2.695,18.397,12.348,6.334,57.718,3.691,0.0,0.0,0.0,0.18,0.663,0.0,0.0,0.0,6.049,6.049,0.663,2.684,0.0,2.349,9.721,71.788,0.178,0.0,0.375,0.022,4.22,0.0805174,0.111252856,0.147684457,0.0,0.645648747,-0.051608047,-0.315564541,-0.053772598,1.0,0.792757071,1.180664346,0.127683862,0.05761809,-0.15480464,0,0,
1439199,CTPARTNERS EXECUTIVE SEARCH INC.,10-K,2011-03-24,2010-12-31,7361.0,DE,DE,1231.0,1439199_2010,185926,7361.0,0.0,0.0,0.0,0,50.208,1.574,55.095,26.477,24.031,85.512,7.177,0.182,0.0,0.623,1.626,1.811,0.0,0.0,0.0,26.327,28.618,1.811,9.009,0.0,-7.153,21.525,117.657,24.369,1.173,0.639,0.362,15.75,-0.017668824,0.991864627,0.129732075,0.0,0.506706598,0.558574066,-0.311170141,-0.143091889,1.0,0.234231485,0.736371828,-0.129830293,0.051039114,-1.063648745,0,0,
1440024,"Roadrunner Transportation Systems, Inc.",10-K,2011-03-31,2010-12-31,4731.0,DE,DE,1231.0,1440024_2010,180562,4731.0,0.0,0.0,0.0,0,90.999,37.241,348.297,265.689,0.996,555.898,30.147,0.4,88.983,26.76,3.114,3.591,0.0,0.0,0.0,48.616,82.608,3.591,16.259,0.0,3.3,73.222,632.018,120.232,0.0,2.108,8.154,14.46,0.047483149,0.507278622,0.063029233,0.0,0.977346919,0.381905564,-0.120408476,0.010626195,1.0,0.609482416,0.994690287,0.009474673,0.039773527,-0.49656409,0,0,
1441236,Clearwater Paper Corp,10-K,2011-03-11,2010-12-31,2631.0,DE,DE,1231.0,1441236_2010,181931,2631.0,0.0,0.0,0.0,0,589.459,100.118,1545.336,468.349,148.66,1131.676,11.479,0.76,367.5,538.314,47.728,73.8,228.321,0.0,129.732,195.113,1076.987,73.8,1944.517,0.0,157.527,163.689,1372.965,0.0,0.0,2.396,23.671,78.3,-0.012345159,0.071011742,-0.02576381,0.046983331,0.480296842,0.213053118,0.255795652,-0.164571574,1.0,0.52107925,1.663270655,0.101937055,0.064624781,-0.158194062,0,0,
1441849,CLOUD PEAK ENERGY INC.,10-K,2011-02-25,2010-12-31,1221.0,DE,DE,1231.0,1441849_2010,180635,1220.0,0.0,0.0,0.0,0,691.751,81.975,1915.107,531.199,522.173,978.914,60.878,54.63,0.0,659.343,115.719,33.737,64.97,0.0,182.072,337.946,1383.908,33.737,1844.349,0.0,27.638,65.607,1370.761,0.0,0.0,31.982,71.438,23.23,-0.037826673,0.007757947,-0.014218821,0.000429203,0.200822722,0.007068868,-0.150386611,-0.201677993,0.0,0.375619096,1.20028252,0.01443157,0.071618453,-0.083960183,1,1,2012.0
1442145,"Verisk Analytics, Inc.",10-K,2011-02-28,2010-12-31,7374.0,DE,DE,1231.0,1442145_2010,180652,6411.0,1.0,0.0,0.0,0,240.435,51.982,1217.09,-114.442,60.627,463.473,170.064,437.717,0.0,401.826,68.126,242.552,0.0,5.415,5.653,720.882,1331.532,242.552,318.501,0.0,238.024,151.27,1138.343,35.482,0.0,164.098,34.664,34.08,-0.014167747,-0.058132566,0.040751693,0.0,0.873439105,0.074017967,0.028266959,0.087612924,1.0,-0.019745742,1.052739114,0.195568117,0.362597672,0.162862239,0,0,
1442505,Clearwire Corp /DE,10-K,2011-02-22,2010-12-31,4899.0,DE,DE,1231.0,1442505_2010,181904,4899.0,0.0,0.0,0.0,0,1865.601,329.859,11040.486,1323.136,1736.928,1340.367,243.544,19.364,1413.319,4017.019,523.545,-487.437,17.432,15.251,503.366,686.853,5170.488,-487.437,5091.563,0.074,-897.998,31.086,556.826,304.015,21.456,-0.156,361.463,5.15,-0.006329651,-0.129313437,0.001742039,0.00043105,0.438298097,0.977127069,-0.408579741,-0.011767686,1.0,1.054920719,0.885830789,-0.081336818,-0.011424316,0.11480272,0,0,
1443799,General Maritime Corp / MI,10-K,2011-03-30,2010-12-31,4412.0,,,1231.0,1443799_2010,141462,4412.0,0.0,0.0,0.0,0,168.538,26.539,1781.785,332.046,16.858,269.603,89.593,1376.043,391.096,0.0,86.087,-216.662,27.643,0.0,0.0,1442.593,1449.739,-216.662,1915.171,0.0,-240.592,35.53,387.161,195.517,0.0,0.0,82.338,3.25,0.052956857,0.001815905,0.008925202,0.008080465,0.115386537,0.059208975,-0.474609807,-0.126341823,1.0,1.140356948,1.082761077,-0.135028637,-0.075387322,-0.12866086,0,0,
1444598,Emdeon Inc.,10-K,2011-03-10,2010-12-31,7389.0,DE,DE,1231.0,1444598_2010,175903,7374.0,0.0,0.0,0.0,0,303.31,4.732,2488.563,791.525,99.188,612.594,115.754,12.494,97.982,933.749,124.721,19.546,2.065,0.0,0.0,141.601,1433.275,19.546,390.286,0.0,52.636,174.191,1002.152,0.306,2.578,32.579,61.031,13.54,-0.001062516,0.079987472,0.009819476,0.000134351,0.867194441,0.073946741,0.022337205,0.003754709,1.0,0.505021613,1.167967492,0.021151162,0.045470418,-0.07576411,0,0,
1446847,IRONWOOD PHARMACEUTICALS INC,10-K,2011-03-30,2010-12-31,2834.0,,,,1446847_2010,184256,2834.0,0.0,0.0,0.0,0,259.075,4.302,301.365,159.551,250.86,98.462,99.172,0.197,0.0,0.393,6.161,-56.411,0.0,0.0,206.539,64.426,141.814,-52.981,51.302,0.0,-367.539,2.895,43.857,205.19,0.0,-2.944,0.16,10.35,-0.040244407,1.504203875,-0.010085896,0.0,0.053543046,0.216036221,-0.341727019,0.241141342,1.0,0.155442621,1.242293694,-1.219580907,-0.185041395,-1.440497578,0,0,
1449732,"Willbros Group, Inc.\NEW\",10-K,2011-03-15,2010-12-31,1389.0,,,1231.0,1449732_2010,63495,1623.0,0.0,0.0,0.0,0,591.084,105.023,1285.802,522.669,141.101,1033.95,47.917,76.965,282.0,310.968,56.165,-31.764,45.167,0.0,0.0,321.584,762.262,-37.036,393.405,0.0,-143.886,319.874,1192.412,58.078,2.356,-36.15,28.32,9.82,0.086268357,0.09330745,0.156305792,-0.004476263,0.712024091,-0.198762919,-1.294710071,-0.060278797,1.0,1.110773819,1.194824245,-0.111903699,-0.034893397,-0.144031814,0,0,
1449792,"PIONEER POWER SOLUTIONS, INC.",10-K,2011-03-31,2010-12-31,3612.0,DE,DE,1231.0,1449792_2010,184133,3612.0,0.0,0.0,0.0,0,15.699,7.442,32.103,15.092,0.516,34.87,29.536,6.063,0.0,0.017,0.767,2.946,7.814,0.0,0.0,13.666,17.011,2.946,8.668,0.0,7.545,6.549,47.236,0.0,0.161,0.327,0.283,2.95,-0.067239127,0.210454185,0.045268635,0.059144735,0.824346634,,,,0.0,0.173210056,1.820491007,0.235024764,0.110768464,-0.303346967,0,0,
1452575,Mead Johnson Nutrition Co,10-K,2011-02-16,2010-12-31,2000.0,DE,DE,1231.0,1452575_2010,180833,2020.0,0.0,0.0,0.0,0,1449.0,365.8,2293.1,-367.4,595.6,1084.9,204.7,1.2,30.0,1532.5,64.7,452.7,356.7,0.0,0.0,976.1,2651.4,452.7,1076.8,0.0,409.4,367.6,3141.6,2.1,38.2,176.1,55.8,62.25,0.017784297,0.103863959,0.006600358,0.021451162,0.500196241,0.141105638,0.129412508,-0.025388751,1.0,-0.028832477,0.999555052,0.178535607,0.298547817,-0.079525141,0,0,
1453814,"Medidata Solutions, Inc.",10-K,2011-03-16,2010-12-31,7372.0,DE,DE,1231.0,1453814_2010,182308,7373.0,0.0,0.0,0.0,0,132.881,2.797,157.945,51.126,85.498,45.844,24.089,0.712,0.0,0.068,9.179,22.817,0.0,0.0,69.473,82.315,106.819,22.817,36.61,0.0,-70.656,34.268,166.426,1.915,0.0,0.905,0.237,23.88,0.208644982,0.360492975,0.102079282,0.0,0.389084808,0.029541071,-0.02888678,0.104018867,1.0,0.088876864,0.987717614,-0.447345595,0.151692045,-0.243454542,0,0,
1460801,"Tri-Tech Holding, Inc.",10-K,2011-03-29,2010-12-31,8711.0,E9,E9,1231.0,1460801_2010,182827,7373.0,0.0,0.0,0.0,0,55.367,11.92,82.763,62.293,24.901,28.768,8.031,0.0,0.0,0.0,0.325,7.077,5.887,15.937,1.506,18.254,18.442,7.077,1.522,0.0,15.201,22.676,43.535,31.629,1.657,1.425,0.003,10.76,0.100417941,0.556244332,0.263872916,0.080670949,0.686502423,1.273001159,-2.434331244,-0.101310325,1.0,0.72087066,1.023980069,0.183669031,0.102763312,-0.495918768,0,0,
1462418,Altisource Portfolio Solutions S.A.,10-K,2011-02-18,2010-12-31,7380.0,N4Type,N4Type,,1462418_2010,183312,7389.0,0.0,0.0,0.0,0,89.256,5.96,197.8,148.838,22.134,183.371,24.881,0.68,0.0,0.852,12.049,49.271,0.0,0.0,0.0,41.68,45.902,49.271,49.375,0.0,58.546,60.822,301.378,3.997,3.807,-0.403,0.119,28.71,0.127278895,0.457512973,0.190509995,0.0,0.799661274,0.494294125,-0.103981548,0.046177815,1.0,0.208359258,1.018325302,0.295985844,0.247659252,-0.311135961,0,0,
1464790,"Great American Group, Inc.",10-K,2011-03-31,2010-12-31,7389.0,DE,DE,1231.0,1464790_2010,178073,7389.0,0.0,0.0,0.0,0,52.48,10.631,72.274,-8.903,20.08,21.299,30.559,13.765,0.0,52.211,0.792,-11.038,13.504,0.0,0.0,28.966,81.177,-11.038,2.808,0.0,-11.785,9.017,42.145,0.0,0.0,-5.106,3.667,0.49,0.01589962,0.132576335,0.070077577,-0.020007022,0.70322661,-0.537525253,-0.529063741,-0.215807378,0.0,-0.594567484,0.845912672,-0.163060022,-0.172634696,-0.505369434,0,0,
1465112,DIRECTV,10-K,2011-02-28,2010-12-31,4899.0,DE,DE,1231.0,1465112_2010,12206,4841.0,0.0,0.0,0.0,0,4253.0,951.0,17909.0,-194.0,1572.0,12105.0,808.447,95.0,5978.0,10995.0,2482.0,2198.0,247.0,0.0,70.0,4450.0,17879.0,2198.0,14784.0,0.0,-5757.0,2001.0,24102.0,38.0,217.0,1202.0,563.0,39.93,0.005197821,-0.117116868,0.020791285,0.001935359,0.539281925,0.110611806,-0.01369692,0.067401059,1.0,-0.006009673,1.068908957,-0.321458485,0.221285387,0.186568609,0,0,
1466258,Ingersoll-Rand plc,10-K,2011-02-22,2010-12-31,3822.0,L2,L2,1231.0,1466258_2010,5959,3560.0,0.0,0.0,0.0,0,5370.7,1318.6,19990.9,7964.3,1014.3,9714.1,328.165,761.6,62.9,2922.3,415.3,758.9,1400.8,15.5,0.0,4224.9,11915.1,642.2,3258.4,16.7,5064.4,2344.2,14079.1,145.3,0.0,224.8,283.2,47.09,0.002200996,0.035806202,0.01120507,0.010384699,0.86039648,0.026030096,0.031914201,0.010064437,1.0,0.515378931,0.947406348,0.253335268,0.057536179,-0.020999502,0,0,
1466593,Otter Tail Corp,10-K,2011-02-28,2010-12-31,4911.0,MN,MN,1231.0,1466593_2010,8199,4911.0,0.0,0.0,0.0,0,369.432,123.095,1770.555,632.388,0.0,984.135,36.003,80.094,0.095,435.446,80.696,-1.344,162.368,9.098,0.0,264.59,1122.667,-1.344,1770.487,15.5,200.455,171.688,1119.084,0.702,12.174,3.951,37.108,22.54,-0.010995585,-0.019871594,0.027923261,0.00795295,0.373839841,-0.019612048,-0.66019927,-0.01586491,1.0,0.779275492,0.925479721,0.113215913,0.02243082,0.004340706,0,0,
1466815,"CAMBIUM LEARNING GROUP, INC.",10-K,2011-03-10,2010-12-31,2741.0,,,1231.0,1466815_2010,176939,2741.0,0.0,0.0,0.0,0,76.177,6.465,383.062,124.012,14.895,60.43,43.869,1.658,19.0,163.167,35.215,-15.95,22.015,11.168,3.064,66.774,259.05,-15.95,32.944,0.0,-135.919,31.876,181.26,0.0,0.0,-0.583,17.311,3.44,-0.008770722,-0.036673819,0.023238422,0.005671236,0.895575651,0.940675388,-0.166848349,0.066613708,1.0,0.8217648,0.947045332,-0.354822457,0.002031003,0.087684048,0,0,
1468174,Hyatt Hotels Corp,10-K,2011-02-17,2010-12-31,7011.0,DE,DE,1231.0,1468174_2010,183366,7011.0,0.0,0.0,0.0,0,2165.0,145.0,7243.0,5118.0,1762.0,2916.0,173.953,57.0,0.0,714.0,279.0,62.0,100.0,914.0,652.0,596.0,2112.0,66.0,5437.0,0.0,1366.0,199.0,3527.0,0.0,0.0,37.0,64.0,45.76,-0.035838311,0.042089179,-0.003750521,-0.00458397,0.279994477,0.049306171,-0.120710247,0.015646771,0.0,0.642957613,0.932029136,0.188595886,0.023056744,-0.027642728,0,0,
1468328,Addus HomeCare Corp,10-K,2011-03-28,2010-12-31,8082.0,DE,DE,1231.0,1468328_2010,183283,8082.0,0.0,0.0,0.0,0,85.798,3.304,166.924,88.091,0.816,191.853,10.751,5.158,5.0,40.027,4.046,6.028,0.0,0.0,0.0,37.132,78.833,6.028,6.98,0.0,5.974,70.954,271.732,0.0,0.0,2.96,3.159,4.1,0.004003181,0.044028894,-0.00163905,0.0,0.977600585,0.143923559,0.276500358,0.012478586,1.0,1.998475468,1.051747097,0.035788742,0.072769644,-0.029246982,0,0,
1468516,AOL Inc.,10-K,2011-02-25,2010-12-31,7374.0,DE,DE,1231.0,1468516_2010,183920,7370.0,0.0,0.0,0.0,0,1239.2,80.0,2962.3,2286.9,801.8,1184.3,106.744,35.2,0.0,50.9,341.6,-790.7,0.0,0.0,0.0,558.6,675.4,-782.5,1765.7,0.0,-1090.8,307.7,2416.7,0.0,24.7,-178.5,11.2,23.71,0.025182661,-0.414763046,-0.04467612,0.0,0.550686966,-0.228896153,0.106726727,-0.28236883,0.0,0.903591522,0.932022547,-0.368227391,-0.320629241,0.11456378,0,0,
1469372,"Madison Square Garden, Inc.",10-K,2011-03-04,2010-12-31,4841.0,DE,DE,630.0,1469372_2010,184157,7900.0,0.0,0.0,0.0,0,575.566,8.118,2197.807,1170.924,358.713,676.497,75.854,0.0,190.0,4.92,56.907,83.38,0.0,37.632,4.215,346.305,1026.883,83.38,881.382,0.0,141.766,150.804,1157.136,3.633,0.0,51.611,6.765,25.78,-0.110162371,-0.084901161,-0.083740593,0.0,0.621652857,0.531010535,1.256770313,0.025655235,1.0,0.59878003,1.415566634,0.064503389,0.064498839,0.111193672,0,0,
1469433,Ancestry.com Inc.,10-K,2011-03-08,2010-12-31,7374.0,DE,DE,1231.0,1469433_2010,183352,7370.0,0.0,0.0,0.0,0,96.195,9.451,522.186,363.867,67.995,40.334,45.179,0.33,0.0,0.168,27.732,36.845,0.1,0.0,2.476,135.73,158.319,36.845,54.765,0.0,34.865,15.084,300.931,13.504,0.0,19.503,3.783,28.32,-0.061314123,0.134666113,0.013786257,0.0,0.829089635,0.303881138,0.025204083,0.027947003,1.0,0.284389009,1.029587877,0.066767397,0.115152455,-0.104920548,0,0,
1469510,Resolute Energy Corp,10-K,2011-03-15,2010-12-31,1311.0,DE,DE,1231.0,1469510_2010,179782,1311.0,0.0,0.0,0.0,0,65.293,58.144,760.523,403.866,1.844,75.769,54.718,0.0,215.275,127.9,47.016,6.185,0.0,0.0,0.0,92.409,356.657,6.185,729.125,0.0,-32.933,45.154,173.395,0.001,0.0,2.388,5.355,14.76,-0.012280918,0.012297424,0.024907099,0.0,0.114550119,9.103975535,-1.130370143,0.081584261,1.0,0.500058393,0.273759667,-0.043303095,0.018313713,0.058444403,0,0,
1469606,Andatee China Marine Fuel Services Corp,10-K,2011-03-31,2010-12-31,5171.0,DE,DE,1231.0,1469606_2010,183526,5171.0,0.0,0.0,0.0,0,49.217,1.445,106.301,47.588,10.813,169.545,9.519,36.298,0.0,0.0,0.601,8.899,12.542,0.0,0.0,56.388,56.388,8.899,37.684,0.0,18.249,9.114,191.174,19.989,4.217,3.583,0.966,5.4999,-0.015264389,0.202966348,0.069886295,-0.010288928,0.558997564,0.455700165,-0.614178651,-0.048738356,1.0,0.908973732,2.534821433,0.171672891,0.126508688,-0.169409029,0,0,
1470699,"Archipelago Learning, Inc.",10-K,2011-03-11,2010-12-31,8200.0,DE,DE,1231.0,1470699_2010,183554,8200.0,0.0,0.0,0.0,0,50.228,0.928,266.962,107.317,32.398,3.384,26.354,3.202,25.0,74.913,4.396,3.452,0.0,8.38,0.0,54.454,159.645,3.452,6.605,0.0,11.896,10.807,58.65,0.0,0.979,1.786,4.061,9.81,-0.033823942,0.219853448,0.01424166,0.0,0.864557503,0.34002807,0.012235773,-0.025242689,1.0,0.415100231,0.945033449,0.044560649,0.034832673,-0.232571703,0,0,
1471038,"GLOBAL DEFENSE TECHNOLOGY & SYSTEMS, INC.",10-K,2011-03-11,2010-12-31,8711.0,DE,DE,1231.0,1471038_2010,183555,7373.0,0.0,0.0,0.0,0,88.638,25.192,214.263,95.703,0.566,192.014,9.147,0.0,75.919,79.605,4.546,8.753,0.0,0.0,0.0,36.962,118.56,8.753,7.213,0.0,5.836,86.27,232.669,0.488,0.419,5.165,0.477,16.86,0.10899276,0.062495792,0.189286785,0.0,0.979077116,0.019259334,-1.124116565,0.04193869,1.0,0.620567893,1.357711843,0.027237554,0.067183788,-0.016690434,0,0,
1471261,"Cobalt International Energy, Inc.",10-K,2011-03-01,2010-12-31,1311.0,,,1231.0,1471261_2010,184040,1311.0,0.0,0.0,0.0,0,889.632,11.989,1746.443,1719.034,837.653,0.0,350.734,0.0,0.0,0.0,0.787,-136.476,34.738,40.003,534.933,24.559,27.409,-136.476,466.589,0.0,-511.199,8.237,0.0,101.256,0.0,0.0,0.0,12.21,0.022636761,0.431542303,-0.020522977,0.015763171,0.254815645,-1.825836217,0.511265138,-0.014118592,1.0,0.401412539,0.777492975,-0.292708666,-0.078145121,-0.462576871,0,0,
1473061,PostRock Energy Corp,10-K,2011-03-03,2010-12-31,1311.0,DE,DE,1231.0,1473061_2010,20217,1311.0,0.0,0.0,0.0,0,54.276,12.928,296.812,-12.794,0.758,53.279,8.239,10.5,3.0,209.721,22.847,56.999,6.161,0.0,0.028,35.43,258.982,56.999,428.788,50.624,-390.414,12.998,103.912,60.0,0.0,0.0,25.509,3.76,0.047396321,0.336787449,-0.010260704,-0.012200521,0.345181462,-0.080547766,-1.309675985,0.506771791,1.0,-0.412994244,1.858058863,-1.31535787,0.277980675,0.358931688,0,0,
1473597,"STR HOLDINGS, INC.",10-K,2011-03-11,2010-12-31,3081.0,DE,DE,1231.0,1473597_2010,180597,3674.0,0.0,0.0,0.0,0,195.529,20.371,702.846,328.04,106.63,202.536,40.731,1.85,0.0,236.675,25.222,49.311,31.452,0.0,0.0,51.465,374.806,49.311,106.631,0.0,104.849,45.752,371.829,0.95,8.242,24.526,15.784,20.0,0.03999389,0.035506626,0.014155791,0.028449492,0.744056308,0.349073888,0.034484204,0.036828307,1.0,0.402690825,0.989343831,0.149177772,0.127511574,0.003526343,0,0,
1474042,Baltic Trading Ltd,10-K,2011-03-10,2010-12-31,4412.0,1T,1T,1231.0,1474042_2010,183700,4412.0,0.0,0.0,0.0,0,8.856,1.379,396.154,289.435,5.797,8.787,22.583,0.0,101.25,101.25,7.359,8.322,0.0,0.0,0.0,5.469,106.719,8.322,391.986,0.0,1.114,0.991,32.559,214.508,0.0,0.078,2.155,10.21,-0.00785918,1.4290306,0.004992594,0.0,0.014464072,,,,1.0,1.255288848,,0.002812038,0.026643679,,0,0,
